藏品名称,作者,年代,描述,图片链接,详情链接
Vase - Four of the Eight Immortals Crossing the Sea,Artist/maker unknown,Ming Dynasty (1368-1644),Each of the four Immortals on this vase holds the auspicious shou (longevity) character.,"https://iiif.micr.io/MrWnT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37754
Scenes from the Life of Confucius: Confucius in His 42nd Year,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Jmhki/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42740
Scenes from the Life of Confucius: Confucius in His 51st Year,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/qZCDj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42742
White-Robed Guanyin with Sixteen Lohans,Artist/maker unknown,Ming Dynasty (1368-1644) - Qing Dynasty (1644-1911),"In China, Guanyin underwent a number of transformations. Around the twelfth century, the bodhisattva merged with Miaoshan, a figure from Chinese popular religion. Known as ""The Efficacious Guanyin of Great Loving Kindness and Compassion Who Saves People from Suffering and Hardships,"" Guanyin became mistress of Mount Putuo of the South Sea. In this composition, she is seated in a cave on Putuo. Sixteen lohans surround her and Sudhana, the young pilgrim standing before her on a stone, pays her homage.","https://iiif.micr.io/THRoC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42838
Woman's Short Robe,Artist/maker unknown,,,"https://iiif.micr.io/MqjMK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/114042
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/BmmQz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158205
Axle Head for a Chariot,Artist/maker unknown,Eastern Zhou Dynasty (770-256 BCE),,"https://iiif.micr.io/Jxxwf/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158211
Jar with Lid,Artist/maker unknown,Song Dynasty (960-1279),,"https://iiif.micr.io/Qxepk/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/268127
Teabowl,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/rkyux/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83111
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/Gikii/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270881
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/dPqpy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270885
Incense Burner with Dragon Finial and Lotus Blossoms,Artist/maker unknown,Qing Dynasty (1644-1911),"Along with a pair of flower vases and a pair of candle holders, this incense burner would have been placed on a Buddhist altar for worship. The allover lotus design references the flower’s inclusion among the Eight Auspicious Symbols of Buddhism, good luck symbols that represent aspects of Buddhist teaching.","https://iiif.micr.io/eNTxs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39649
Ritual Tripod Vessel (Ding),Artist/maker unknown,Eastern Zhou Dynasty (770-256 BCE),,"https://iiif.micr.io/XXKLV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41535
Figurine Holding a Scroll (One of a Pair),Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/umxTx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55237
Ekadasa-Avalokiteshvara Surrounded by Forms of Avalokiteshvara,Artist/maker unknown,,"The eleven-faced, six-armed Bodhisattva Avalokiteshvara stands on a white lotus between two different emanations of herself. She is also surrounded by Buddhas, Lamas, gods, and Dharmapalas (defenders of the Law).","https://iiif.micr.io/VyeXU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/57461
Man's Robe,Artist/maker unknown,,,"https://iiif.micr.io/kIfdP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/82230
Woman's Brooch,Artist/maker unknown,,,"https://iiif.micr.io/YfLxH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/125217
Armchair,Artist/maker unknown,,,"https://iiif.micr.io/bnsWV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158207
Lady Playing a Qin (Zither) Watched by a Young Child,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/rUHEQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/173370
Embroidered Textile,Artist/maker unknown,,,"https://iiif.micr.io/aOuaI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/183786
Woman's Jacket,Artist/maker unknown,,,"https://iiif.micr.io/vxLOQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/184629
Woman's Jacket,Artist/maker unknown,,,"https://iiif.micr.io/oWkYK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/184988
Man's Robe,Artist/maker unknown,,,"https://iiif.micr.io/QdsXW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/186676
God of the Soil (T'u Ti Shen Tz'u),Artist/maker unknown,Qing Dynasty (1644-1911) or later,,"https://iiif.micr.io/gWuxj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207201
Ritual Wine Vessel (Hu),Artist/maker unknown,Eastern Zhou Dynasty (770-256 BCE),,"https://iiif.micr.io/CFirc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/219380
Sino-Japanese War: Taiwan Commander Liu’s Pingdong Army,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/oPrvA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/223333
Kitchen God and Goddess,Artist/maker unknown,Qing Dynasty (1644-1911) or later,,"https://iiif.micr.io/MSxrs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/234804
Niche Wall (south),Artist/maker unknown,Eastern Han Dynasty (25-220),"The stone carvings collectively known as the Wu Family shrines are a series of organized pictorial elements and inscriptions forming a tomb discovered in China's Shandong province in 1786.  The stone reliefs however have been studied since the Song Dynasty (960 - 1279) through ink rubbings of their surface decoration and inscriptions.  These rubbings were created by placing paper over the surface of the stone and rubbing the paper with ink, transferring the stone texture to paper.  They are a commonly referenced historical source for the Han Dynasty (206 BCE - 220 CE), but they often only selectively represent the stone surface and were in some cases likely altered to depict the ""original"" stone, eroding their reliability.  Scholars now interpret the rubbings both as representations of the stone carving and pictorial traditions of the Han dynasty in which the stones were created, and also as a revealing look at attitudes towards the study of antiquity in the Song dynasty (and later years) in which the rubbings entered the study of history.  ","https://iiif.micr.io/EOBuM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/258583
Gourd-Shaped Vase,Artist/maker unknown,Qing Dynasty (1644-1911) or Republican Period (1912-1949),,"https://iiif.micr.io/KCmTn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207896
Inkstone in the Form of an Incense Burner,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/IdPpS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/296644
Solitary Wanderer at Longmen,Ni Zan,Qing Dynasty (1644-1911),"Ni Zan was considered the archetype of the Yuan dynasty literati painter. His dry brush and spare painting style, in which he pared all the elements down to their essence, became a primary model for both Chinese and Japanese literati painters. The inscription at the top narrates the event depicted: the solitary monk who wandered through the Buddhist grottoes at Longmen.","https://iiif.micr.io/qyASu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42692
"Saucer, Jh, #6",Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this saucer, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/lWLGN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320660
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this saucer, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/zpdZK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320662
"Teabowl, Jh, #6",Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/YEyUN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83110
"Teabowl, Wh, #10",Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this teabowl, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/tZIBQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83113
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this saucer, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/tUHED/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/83115
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/YEcDL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270882
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),"Samuel Howell, Jr. (c. 1748-1802), a Philadelphia merchant involved in the China trade, used this cup, as well as an assortment of other cups and saucers, to show his customers the patterns available when purchasing a Chinese porcelain service. Each piece bears a number that designates a pattern, by which Howell communicated a customer's choice to his agent in China.","https://iiif.micr.io/JOyAX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270883
Toj Jar,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/VrwhS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39331
Long-Necked Jar with Four Lug Handles,Artist/maker unknown,Sui Dynasty (581-618) - Tang Dynasty (618-907),,"https://iiif.micr.io/oNxXT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40817
Head of Bodhisattva,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/ZsIAd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40895
Scenes from the Life of Confucius: Confucius in His 68th Year,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/uOHLf/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42747
Wine Pot in the Form of a Bird,Artist/maker unknown,Qing Dynasty (1644-1911) or Republican Period (1912-1949),"The body of this wine pot was carved from a single block of rock crystal. It is sculpted in the form of a bird, with tail feathers at the handle and a beak at the spout.","https://iiif.micr.io/eMKeE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48764
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/zopGO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158204
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/CxTvK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158206
Essential Methods of Ink Making (Mo fa ji yao): Producing Soot,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/mftIe/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195162
Essential Methods of Ink Making (Mo fa ji yao): Sifting Soot,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ATdRv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195163
Essential Methods of Ink Making (Mo fa ji yao): Dissolving Glue,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/rRldT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195164
Woman's Short Robe,Artist/maker unknown,,,"https://iiif.micr.io/IYdUj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/200072
Bowl and Cover,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/hFHbo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41397
Scenes from the Life of Confucius: Studying the Lute with Xiang,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/qFypp/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42741
Scenes from the Life of Confucius: Living and Working with Disciples,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/OOZlY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42755
Bowl from a Coffee and Tea Service,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/mVjih/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/44301
Ritual Food Vessel (Ding),Artist/maker unknown,Eastern Zhou Dynasty (770-256 BCE),,"https://iiif.micr.io/rrnNh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143826
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/qrUOh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158201
Axle Head for a Chariot,Artist/maker unknown,Eastern Zhou Dynasty (770-256 BCE),,"https://iiif.micr.io/EZFye/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158210
Man's Court Robe,Artist/maker unknown,,,"https://iiif.micr.io/JhXGm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/184452
Saucer from a Coffee and Tea Service,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/mPHPV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/325562
Pillow with Phoenix and Peony Blossom,Artist/maker unknown,Northern Song (960-1127) to Jin Dynasty (1115-1234),"This two-tone Ding pillow was created by carving away a light brown slip layer to reveal the white slip underneath. The design of a long-tailed, phoenix-type bird amid peony blossoms conveys wishes for wealth, rank, and good fortune.","https://iiif.micr.io/sJEkn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/221956
Semi-formal Court Robe,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/WJVRG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/153027
Mural Fragment of Deva from a Buddhist Assembly,Artist/maker unknown,Ming Dynasty (1368–1644),"<p>Various <i>deva</i>, or guardian deities, are depicted on this fragment from the outer section of a large mural that once decorated the hall of a Buddhist temple.</p> 

<p>Murals representing such figures, richly dressed in costumes and adorned with jewelry, are typical of northern Chinese temples built from the late Yuan (1271–1368) to the early Ming dynasties (1368–1644), when the ruling elite embraced a mix of Chinese and Tibetan Buddhism.</p> 

<p>Although there is some loss of color, we can identify several of the deities:</p>

<p>(Far left) The guardian of Buddhist temples and protector of the faith, Weituo (<i>Skanda</i> in Sanskrit), wears a winged helmet. His diamond sword destroys demons and Buddhism’s enemies.</p>

<p>(Center) The Heavenly King of the West brandishes a snake, while the Heavenly King of the North holds an umbrella and stupa/pagoda.</p> 

<p>(Right) The protective goddess Mārīcī has three faces—one frontal and two in profile—and multiple arms.</p>  
","https://iiif.micr.io/nmSFh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/121698
Fragment of Dish or Bowl,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/RMBWl/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40685
Head of Guanyin,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/gsjBF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40896
Footed Bowl (Gui),Artist/maker unknown,SShang Dynasty (c. 1600-1050 BCE) or Western Zhou Dynasty (c. 1100-771 BCE),,"https://iiif.micr.io/zjeAD/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41630
Steamer (Xian),Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/tzWZb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41815
Scenes from the Life of Confucius: Leaving the State of Lu,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Gszth/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42739
Scenes from the Life of Confucius: Confucius in His 35th Year,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/sopea/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42746
Cup from a Coffee and Tea Service,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/DxkpQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/44299
Cup from a Coffee and Tea Service,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/bAieM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/44300
Vase with Loop Handles,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/qJYDY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48737
Night Light in the Form of a Tortoiseshell Cat,Artist/maker unknown,Qing Dynasty (1644-1911),"The eyes of the cat and the leaf-shaped opening on its back were cut out so that light could shine through them. Ju-i (as you wish) patterns, signifying many blessings, ornament the back of the cat.","https://iiif.micr.io/OvORu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55290
"Yama, King of the Law",Artist/maker unknown,,,"https://iiif.micr.io/IhjIp/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/58475
Fragment of Bowl or Dish,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/teSOl/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/140653
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/eDmFh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158203
Lady Playing the Suona (Oboe) Waited on by a Female Attendant,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/HOXiW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/173371
From the Fifty-Three Compassionate Manifestations of Guanyin: Appearing as a French Nobleman,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/AehNz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/179720
Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/jwrcP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/201662
Storage Container (Hu),Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/VtHPY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41813
"Garba'i Tshancan, Protector of Blacksmiths on His Goat",Artist/maker unknown,,,"https://iiif.micr.io/IWpiT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/57867
Snuff Bottle,Artist/maker unknown,Qing Dynasty (1644-1911),"<P>Snuff-made of tobacco that is ground into a powdered form and spiced with aromatic substances-was introduced to China from Japan in the late seventeenth century. Chinese elites believed that the powder had medicinal properties, and initially used cylindrical medicine bottles to hold this new ""Japanese tobacco."" Soon after, the Kangxi Emperor (reigned 1662 - 1722)-known for his fondness for snuff and a devoted patron of the arts-established a series of workshops in Beijing to manufacture small, high-quality objects for court use, including snuff bottles. The repertoire of bottle shapes, materials, and motifs dramatically expanded under imperial patronage, and artisans facilitated the dispensing of the tobacco by adding stoppers with attached ivory spoons.</P>

<P>Snuff bottle production reached aesthetic and technological heights during the reign of the Qianlong Emperor (1736 - 1795), who particularly appreciated the artfulness of the miniature containers. Members of the Qianlong court frequently exchanged the exquisite receptacles as gifts, and by the mid-nineteenth century, snuff bottles had become mandatory items of apparel for Chinese gentlemen and those who aspired to this status. The popularization of these vessels helps account for the many glass bottles produced to resemble jade, agate, quartz, lapis lazuli, and other precious materials: glass snuff bottles were less expensive and a good imitation passed all but the closest scrutiny. Chinese interest in snuff bottles as collectibles continued into the twentieth century, when delicate, inside-painted wares dominated the market.</P>

<P>This piece may be among the earliest examples of a snuff bottle produced in porcelain and was likely made in the city of Jingdezhen, which has a long history as the center of ceramic production in China.</P>","https://iiif.micr.io/equGx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/262784
"Dish with Rock, Peonies, Chrysanthemums, and Fungus",Artist/maker unknown,Ming Dynasty (1368-1644),"This heavy, square dish is decorated in yellow and red enamel on both the interior and exterior with blossoming peonies and chrysanthemums growing to either side of a craggy pierced rock, from which two lingzhi fungi emerge. Rocks together with lingzhi fungus comprised a well-known mid-sixteenth-century motif that was often depicted with the <i>shou</i>, or longevity, character, conveying the wish for immortality—a preoccupation of the Jiajing emperor, under whose reign this dish was made. The peony and chrysanthemum are flowers often seen in representations of the four seasons, symbolizing spring and fall, respectively. The existence of other square dishes integrating lingzhi and rocks with the Three Friends of Winter (bamboo, plum, and pine) prompts the question whether the function of these dishes might have been related to the seasons.","https://iiif.micr.io/YjjWd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37618
Snuff Bottle depicting mythical creatures from the "Classic of Mountains and Seas" (Shanhaijing),Artist/maker unknown,Qing Dynasty (1644-1911),"The images shown on this snuff bottle is based on illustrations in the Chinese text <i>Classic of Mountains and Seas</i> (Shan Hai Jing) that was originally compiled over two thousand years ago. The book contains numerous images of figures based on mythological accounts of the geography and culture of the pre-Qin dynasty (before 221 B.C.). Liu Xin (died A.D. c. 23) edited the version that we know today, which was printed in great numbers during the Ming (1368-1644) and Qing (1644-1911) dynasties.","https://iiif.micr.io/bxOpE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39679
Scenes from the Life of Confucius: Confucius in His 56th Year,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/wzONC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42743
Scenes from the Life of Confucius: Talking to Two Men Ploughing,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/dALPk/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42745
Scenes from the Life of Confucius: Providing Advice to Duke Jing,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/JWvFc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42749
Dragon Robe Opera Costume,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/CAxkK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/108423
Fragment of Bowl or Dish,Artist/maker unknown,Ming Dynasty (1368-1644),,"https://iiif.micr.io/nIrwW/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/140651
Rubbing from a Stone Stele,Artist/maker unknown,Northern Wei Dynasty (386-534),,"https://iiif.micr.io/ivBEh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149644
Side Chair,Artist/maker unknown,,,"https://iiif.micr.io/EIKlZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/158202
The Drunken Beauty: Yang Guifei Intoxicated by Wine in the Hundred Flower Pavilion,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/pSDkB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/216275
Squirrel Eating a Grape from the Mustard Seed Garden Painting Manual,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/YbvHA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/234538
"South Wall, Third Register",Artist/maker unknown,Eastern Han Dynasty (25-220),"The stone carvings collectively known as the Wu Family shrines are a series of organized pictorial elements and inscriptions forming a tomb discovered in China's Shandong province in 1786.  The stone reliefs however have been studied since the Song Dynasty (960 - 1279) through ink rubbings of their surface decoration and inscriptions.  These rubbings were created by placing paper over the surface of the stone and rubbing the paper with ink, transferring the stone texture to paper.  They are a commonly referenced historical source for the Han Dynasty (206 BCE - 220 CE), but they often only selectively represent the stone surface and were in some cases likely altered to depict the ""original"" stone, eroding their reliability.  Scholars now interpret the rubbings both as representations of the stone carving and pictorial traditions of the Han dynasty in which the stones were created, and also as a revealing look at attitudes towards the study of antiquity in the Song dynasty (and later years) in which the rubbings entered the study of history.  ","https://iiif.micr.io/MZDBL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/258571
Coffered Ceiling from Zhihuasi (Temple of Transforming Wisdom),Artist/maker unknown,Ming Dynasty (1368-1644),"<P>The Zhihua monastery is one of the great Buddhist temple compounds in the Chinese capital of Beijing. Conceived on a grand scale, the compound was built in the early 1400s by the eunuch Wang Zhen. This ceiling comes from the second of five main halls on the monastery's central axis—the Hall of Great Wisdom. </P>

<P>To give visitors a sense of the original context, the Museum installed the ceiling with architectural elements reconstructed from measured drawings made at the original site. In the center is a writhing imperial dragon surrounded by clouds, bracketing, and eight canted panels, each bearing a smaller dragon among clouds. Lotuses, apsaras (Buddhist flying musicians), and other Buddhist religious symbols are carved in the surrounding panels. The Chinese name for this central part of the ceiling is tianjing, or ""well of heaven."" While most of the original red lacquer is well preserved, much of the rich overlay of gold leaf has been lost. </P>

<P>A series of model temples supported by cloud-decorated brackets encompass the central element; within these miniature structures are delicately carved sculptures of Buddhas and bodhisattvas. The remainder of the ceiling consists of square panels painted with stylized lotus flowers that show the influence of Tibetan Buddhism (Lamaism). Each bears a character from a North Indian script (called Lantsha by the Tibetans) that symbolically recreates the universe. The model temples and panels may have been added during repairs made in the Kangxi period (1662–1722).</P>","https://iiif.micr.io/nWGcZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/44151
Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/cBNXy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/201661
Hill Censer (Boshanlu),Artist/maker unknown,Han Dynasty (206 BCE-220 CE),,"https://iiif.micr.io/pAtXK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41820
"Plate, Showing the Nichols Family Arms",Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/fvKmH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/87684
Woven Textile,Artist/maker unknown,Ming Dynasty (1368-1644) or Qing Dynasty (1644-1911),,"https://iiif.micr.io/wHpYD/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/108461
Essential Methods of Ink Making (Mo fa ji yao): Making Straw Wicks,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/fcmDS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195161
Essential Methods of Ink Making (Mo fa ji yao): Polishing Ink Sticks,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/JbNcV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/195175
